sample_name	genus	clade	alignment_length	genome_equivalents	depth	filter size (um)	cell_state	binned_depth
ERR1726599	Synechococcus	Synechococcus subsubclade 5.2B	4250	0.0118251116920543	5.0	20.0	Particle-bound	5
ERR1726599	Synechococcus	Synechococcus subsubclade 5.2C	5377	0.014960853074865	5.0	20.0	Particle-bound	5
ERR1726599	Synechococcus	Synechococcus subsubclade 5.3	41356	0.115068075090965	5.0	20.0	Particle-bound	5
ERR1726599	Synechococcus	Synechococcus subsubclade RSCCF101	2908	0.0080911587765868	5.0	20.0	Particle-bound	5
ERR1726599	Synechococcus	unclassified	40653	0.1131120624981382	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade AMZ-I	2261	0.0062909594201729	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade AMZ-II	925	0.0025737007800353	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade AMZ-III	1964	0.0054645927913399	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade HLI	1806	0.0050249768743177	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	6572	0.0182857962447485	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	46369	0.1290161421291459	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade LLI	3427	0.0095352135926283	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	4987	0.0138757251784177	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade LLIV	1592	0.0044295477208824	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade LLVII	15938	0.0443455600348148	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	Prochlorococcus subclade LLVIII	1007	0.0028018558762114	5.0	20.0	Particle-bound	5
ERR1726601	Prochlorococcus	unclassified	15710	0.0437111775722763	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	2128	0.0059209029836921	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	2024	0.0056315355446395	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	3005	0.0083610495610878	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1A-II	34529	0.0960727721446932	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1A-III	1778	0.0049470702561112	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1A-IV	6361	0.0176987142289783	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	1460	0.0040622736636233	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	148290	0.4125990147799403	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-HK1	378	0.0010517393457874	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-I	2565	0.0071368027035575	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-IX	703	0.0019560125928268	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-V	550	0.0015303085719129	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-VI	607	0.0016889041875475	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-VII	1984	0.0055202403757731	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-VIII	1063	0.0029576691126244	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.1B-XVI	1369	0.0038090771544523	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.2A	1934	0.0053811214146901	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.2B	2959	0.0082330601168915	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.2C	3438	0.0095658197640665	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade 5.3	1035	0.0028797624944179	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	Synechococcus subsubclade RSCCF101	1792	0.0049860235652144	5.0	20.0	Particle-bound	5
ERR1726601	Synechococcus	unclassified	51060	0.1420682830579523	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade AMZ-I	4705	0.0130910942379096	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade AMZ-II	2871	0.0079882107453854	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade AMZ-III	4255	0.0118390235881626	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade HLI	3121	0.0086838055508004	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	44103	0.1227112708128647	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	3501	0.0097411096550311	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade LLI	7191	0.020008088982956	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	10442	0.0290536038325722	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade LLIV	5083	0.014142833583697	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade LLVII	44077	0.1226389289531015	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	Prochlorococcus subclade LLVIII	2694	0.0074957296231516	5.0	20.0	Particle-bound	5
ERR1726979	Prochlorococcus	unclassified	25217	0.0701632568325966	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	575	0.0015998680524544	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	4081	0.0113548896035938	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	19613	0.0545708036744147	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1A-II	77271	0.2149972248368788	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1A-III	4823	0.0134194149860654	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1A-IV	4878	0.0135724458432567	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	5957	0.0165746330234277	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	47041	0.1308859009661013	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-HK1	2574	0.0071618441165524	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-I	7123	0.0198188871958831	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-IX	1662	0.0046243142663986	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-V	1057	0.0029409748372944	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-VI	1112	0.0030940056944857	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-VII	5116	0.0142346520980118	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-VIII	4716	0.0131217004093478	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.1B-XVI	2985	0.0083054019766546	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.2A	3106	0.0086420698624755	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.2B	4043	0.0112491591931708	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.2C	6920	0.0192540642138862	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade 5.3	15189	0.0422615579977915	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	Synechococcus subsubclade RSCCF101	4717	0.0131244827885695	5.0	20.0	Particle-bound	5
ERR1726979	Synechococcus	unclassified	55394	0.1541271146046261	5.0	20.0	Particle-bound	5
SRR23969207	Prochlorococcus	Prochlorococcus subclade AMZ-I	1398	0.0038897661518804	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade AMZ-II	145	0.0004034449871406	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade AMZ-III	844	0.0023483280630809	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade HLI	825772	2.297610854628504	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	26875294	74.77725960159985	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	55858	0.1554181385634763	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade LLI	179469	0.499350816532073	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	19172	0.0533437744376627	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade LLIV	3867	0.0107594604501586	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade LLVII	17145	0.0477038917553582	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	Prochlorococcus subclade LLVIII	2761	0.0076821490310028	25.0	0.2	Free-living	45
SRR23969207	Prochlorococcus	unclassified	3487235	9.702810205045012	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	124	0.0003450150234858	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1243	0.0034584973725232	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	17233	0.0479487411268643	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1A-II	73654	0.2049333591921351	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1A-III	13905	0.0386889830771803	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1A-IV	1685	0.0046883089884968	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	1311	0.003647699159596	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	1838	0.0051140130094108	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-HK1	202	0.0005620406027752	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-I	1017	0.002829679668428	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-IX	138	0.000383968332589	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-V	47	0.000130771823418	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-VI	198	0.0005509110858886	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-VII	439	0.0012214644783086	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-VIII	538	0.001496920021253	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.1B-XVI	289	0.0008041075950596	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.2A	748	0.0020812196578015	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.2B	903	0.0025124884371588	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.2C	387	0.0010767807587823	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade 5.3	15512	0.0431602664863877	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	Synechococcus subsubclade RSCCF101	236	0.0006566414963117	25.0	0.2	Free-living	45
SRR23969207	Synechococcus	unclassified	29619	0.0824112901663433	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade AMZ-I	804	0.0022370328942145	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade AMZ-II	338	0.000940444176921	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade AMZ-III	558	0.0015525676056862	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade HLI	602463	1.6762805330188628	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	20591920	57.294530342082055	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	35140	0.0977728058491274	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade LLI	8086	0.0224983183863416	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	14255	0.0396628158047612	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade LLIV	3101	0.0086281579663672	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade LLVII	10260	0.0285472108142301	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	Prochlorococcus subclade LLVIII	1626	0.0045241486144189	25.0	0.2	Free-living	45
SRR23969202	Prochlorococcus	unclassified	2718984	7.5652445856256065	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	148	0.0004117921248056	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1844	0.0051307072847407	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	13973	0.0388781848642531	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1A-II	110057	0.306220309998219	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1A-III	12989	0.0361403237101398	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1A-IV	1088	0.0030272285931659	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	769	0.0021396496214564	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	2014	0.0056037117524229	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-HK1	100	0.0002782379221659	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-I	771	0.0021452143798997	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-IX	39	0.0001085127896447	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-V	99	0.0002754555429443	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-VI	143	0.0003978802286973	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-VII	386	0.0010739983795607	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-VIII	296	0.0008235842496113	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.1B-XVI	327	0.0009098380054827	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.2A	628	0.0017473341512023	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.2B	736	0.0020478311071416	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.2C	238	0.000662206254755	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade 5.3	5678	0.0157983492205846	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	Synechococcus subsubclade RSCCF101	148	0.0004117921248056	25.0	0.2	Free-living	45
SRR23969202	Synechococcus	unclassified	31331	0.087174723393825	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade AMZ-I	2820	0.0078463094050808	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade AMZ-II	943	0.0026237836060252	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade AMZ-III	1363	0.0037923828791223	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade HLI	1070189	2.977671636848941	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	46413757	129.14067307596977	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	89536	0.249123105990537	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade LLI	84381	0.2347799411028804	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	31734	0.0882960222201539	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade LLIV	7450	0.0207287252013659	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade LLVII	32668	0.0908947644131842	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	Prochlorococcus subclade LLVIII	5074	0.0141177921707021	25.0	0.2	Free-living	45
SRR9178330	Prochlorococcus	unclassified	5991883	16.671690757816933	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	236	0.0006566414963117	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	2465	0.0068585647813915	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	37905	0.1054660843970169	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1A-II	161354	0.4489480169317046	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1A-III	13085	0.0364074321154192	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1A-IV	2079	0.0057845664018308	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	1956	0.0054423337575666	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	2455	0.0068307409891749	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-HK1	592	0.0016471684992226	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-I	2098	0.0058374316070423	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-IX	658	0.0018308055278521	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-V	297	0.0008263666288329	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-VI	194	0.000539781569002	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-VII	1426	0.0039676727700869	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-VIII	737	0.0020506134863633	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.1B-XVI	1151	0.0032025184841304	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.2A	1653	0.0045992728534037	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.2B	1270	0.003533621611508	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.2C	1360	0.0037840357414574	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade 5.3	36637	0.1019380275439522	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	Synechococcus subsubclade RSCCF101	1122	0.0031218294867023	25.0	0.2	Free-living	45
SRR9178330	Synechococcus	unclassified	55999	0.1558104540337303	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade AMZ-I	1953	0.0054339866199017	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade AMZ-II	434	0.0012075525822003	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade AMZ-III	795	0.0022119914812195	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade HLI	925267	2.574443675287552	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	38900388	108.23563128570648	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	60825	0.1692382161574608	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade LLI	15251	0.0424340655095344	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	28183	0.0784157936040397	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade LLIV	5907	0.0164355140623447	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade LLVII	20941	0.058265803280779	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	Prochlorococcus subclade LLVIII	2634	0.007328786869852	25.0	0.2	Free-living	45
SRR23969227	Prochlorococcus	unclassified	5162644	14.364433394426936	25.0	0.2	Free-living	45
SRR23969227	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	157	0.0004368335378005	25.0	0.2	Free-living	45
SRR23969227	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1092	0.0030383581100525	25.0	0.2	Free-living	45
SRR23969227	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	21934	0.0610287058478873	25.0	0.2	Free-living	45
SRR23969227	Synechococcus	Synechococcus subsubclade 5.1A-II	87671	0.2439339687421413	25.0	0.2	Free-living	45
SRR23969227	Synechococcus	Synechococcus subsubclade 5.1A-III	12643	0.0351776204994455	25.0	0.2	Free-living	45
